A,label
17.92,stress
15.19,stress
12.59,stress
10.28,stress
8.29,stress
6.54,stress
4.97,stress
3.57,stress
2.43,stress
1.66,stress
1.22,stress
0.92,stress
6.39,stress
14.22,stress
19.13,stress
21.36,stress
21.89,stress
21.78,stress
21.72,stress
21.84,stress
21.92,stress
21.71,stress
21.1,stress
20.22,stress
19.18,stress
18.0,stress
16.61,stress
14.94,stress
13.01,stress
11.0,stress
9.17,stress
7.76,stress
6.87,stress
6.5,stress
6.48,stress
6.5,stress
6.16,stress
5.1,stress
3.08,stress
5.3,stress
14.43,stress
20.87,stress
24.24,stress
25.04,stress
24.28,stress
22.91,stress
21.5,stress
20.2,stress
18.87,stress
17.37,stress
15.73,stress
14.13,stress
12.76,stress
11.73,stress
11.0,stress
10.38,stress
9.68,stress
8.79,stress
7.76,stress
6.71,stress
5.78,stress
4.98,stress
4.22,stress
3.29,stress
2.05,stress
0.51,stress
2.55,stress
12.84,stress
22.09,stress
29.02,stress
33.03,stress
34.3,stress
33.5,stress
31.43,stress
28.68,stress
25.57,stress
22.21,stress
18.66,stress
15.15,stress
11.95,stress
9.34,stress
7.42,stress
6.1,stress
5.15,stress
4.33,stress
3.49,stress
2.58,stress
1.69,stress
0.87,stress
4.41,stress
11.01,stress
16.42,stress
19.92,stress
21.29,stress
20.74,stress
18.79,stress
16.06,stress
13.05,stress
10.08,stress
7.34,stress
4.95,stress
3.01,stress
1.58,stress
0.63,stress
0.73,stress
5.73,stress
9.97,stress
12.97,stress
14.62,stress
15.04,stress
14.51,stress
13.29,stress
11.59,stress
9.61,stress
7.54,stress
5.63,stress
4.07,stress
2.99,stress
2.39,stress
2.16,stress
2.13,stress
2.2,stress
2.27,stress
2.32,stress
2.28,stress
2.14,stress
1.82,stress
1.31,stress
0.64,stress
6.27,stress
12.23,stress
17.44,stress
21.23,stress
23.18,stress
23.25,stress
21.76,stress
19.26,stress
16.36,stress
13.5,stress
10.94,stress
8.81,stress
7.16,stress
6.03,stress
5.36,stress
5.01,stress
4.67,stress
4.03,stress
2.93,stress
1.51,stress
0.88,stress
7.04,stress
12.68,stress
17.01,stress
19.59,stress
20.39,stress
19.75,stress
18.17,stress
16.08,stress
13.79,stress
11.46,stress
9.28,stress
7.39,stress
5.97,stress
5.09,stress
4.65,stress
4.41,stress
4.12,stress
3.62,stress
2.93,stress
2.24,stress
1.78,stress
1.69,stress
1.99,stress
2.46,stress
2.83,stress
2.81,stress
2.27,stress
1.21,stress
