A,label
-12.12,normal
-11.85,normal
-10.67,normal
-8.42,normal
-5.15,normal
-1.16,normal
0.25,normal
0.14,normal
0.22,normal
0.3,normal
0.26,normal
0.16,normal
0.15,normal
0.35,normal
0.02,normal
-1.33,normal
-2.79,normal
-4.03,normal
-4.84,normal
-5.12,normal
-4.96,normal
-4.55,normal
-4.19,normal
-4.12,normal
-4.51,normal
-5.37,normal
-6.53,normal
-7.71,normal
-8.62,normal
-8.98,normal
-8.58,normal
-7.27,normal
-4.93,normal
-1.65,normal
0.47,normal
-0.01,normal
-0.49,normal
-0.99,normal
-1.52,normal
-2.14,normal
-2.88,normal
-3.74,normal
-4.65,normal
-5.51,normal
-6.15,normal
-6.53,normal
-6.65,normal
-6.69,normal
-6.89,normal
-7.49,normal
-8.62,normal
-10.18,normal
-11.88,normal
-13.25,normal
-13.83,normal
-13.25,normal
-11.38,normal
-8.36,normal
-4.51,normal
-0.32,normal
0.02,normal
-1.79,normal
-3.87,normal
-5.96,normal
-7.83,normal
-9.32,normal
-10.41,normal
-11.18,normal
-11.77,normal
-12.36,normal
-13.03,normal
-13.86,normal
-14.76,normal
-15.52,normal
-15.76,normal
-15.04,normal
-12.94,normal
-9.35,normal
-4.51,normal
-0.75,normal
-1.99,normal
-2.9,normal
-3.49,normal
-3.89,normal
-4.33,normal
-4.99,normal
-5.92,normal
-7.01,normal
-8.03,normal
-8.68,normal
-8.67,normal
-7.82,normal
-6.07,normal
-3.5,normal
-0.36,normal
-0.03,normal
-1.23,normal
-2.69,normal
-4.22,normal
-5.61,normal
-6.8,normal
-7.8,normal
-8.71,normal
-9.59,normal
-10.45,normal
-11.27,normal
-11.99,normal
-12.51,normal
-12.66,normal
-12.15,normal
-10.7,normal
-8.12,normal
-4.5,normal
-0.22,normal
0.35,normal
-0.48,normal
-1.44,normal
-2.46,normal
-3.41,normal
-4.14,normal
-4.58,normal
-4.75,normal
-4.79,normal
-4.86,normal
-5.12,normal
-5.66,normal
-6.54,normal
-7.79,normal
-9.37,normal
-11.11,normal
-12.67,normal
-13.58,normal
-13.35,normal
-11.66,normal
-8.49,normal
-4.22,normal
0.25,normal
-0.55,normal
-1.34,normal
-2.14,normal
-2.96,normal
-3.84,normal
-4.78,normal
-5.76,normal
-6.67,normal
-7.38,normal
-7.79,normal
-7.85,normal
-7.6,normal
-7.24,normal
-7.04,normal
-7.27,normal
-8.13,normal
-9.68,normal
