A,label
-77.37,normal
-41.32,normal
-20.81,normal
-19.09,normal
-32.62,normal
-52.78,normal
-69.66,normal
-74.54,normal
-61.96,normal
-30.15,normal
-1.6,normal
-3.29,normal
-5.21,normal
-8.35,normal
-12.52,normal
-16.77,normal
-20.21,normal
-22.52,normal
-23.99,normal
-24.9,normal
-24.91,normal
-22.97,normal
-17.86,normal
-9.21,normal
-6.84,normal
-22.78,normal
-41.93,normal
-62.01,normal
-80.53,normal
-95.65,normal
-106.49,normal
-112.9,normal
-114.76,normal
-111.59,normal
-102.58,normal
-86.92,normal
-64.52,normal
-36.25,normal
-3.88,normal
-64.64,normal
-134.77,normal
-204.15,normal
-273.08,normal
-342.96,normal
-415.44,normal
-491.08,normal
-568.02,normal
-641.13,normal
-702.2,normal
-741.91,normal
-752.82,normal
-732.13,normal
-682.82,normal
-612.38,normal
-529.97,normal
-443.27,normal
-356.98,normal
-272.88,normal
-191.21,normal
-112.04,normal
-35.61,normal
-5.91,normal
-56.98,normal
-101.79,normal
-140.03,normal
-171.14,normal
-194.2,normal
-208.11,normal
-212.57,normal
-208.6,normal
-198.47,normal
-185.1,normal
-170.94,normal
-157.23,normal
-143.84,normal
-129.8,normal
