A,label
19.29,stress
17.56,stress
16.56,stress
16.15,stress
16.02,stress
15.95,stress
15.77,stress
15.43,stress
14.82,stress
13.81,stress
12.18,stress
9.88,stress
7.03,stress
3.94,stress
1.0,stress
2.53,stress
6.63,stress
11.27,stress
15.67,stress
19.26,stress
21.84,stress
23.46,stress
24.27,stress
24.33,stress
23.7,stress
22.49,stress
20.95,stress
19.4,stress
18.08,stress
16.98,stress
15.79,stress
14.11,stress
11.61,stress
8.25,stress
4.26,stress
3.09,stress
6.08,stress
9.37,stress
13.12,stress
17.09,stress
20.79,stress
23.66,stress
25.28,stress
25.55,stress
24.76,stress
23.45,stress
22.28,stress
21.76,stress
22.07,stress
23.09,stress
24.41,stress
25.55,stress
26.18,stress
26.17,stress
25.61,stress
24.7,stress
23.59,stress
22.28,stress
20.66,stress
18.6,stress
16.06,stress
13.15,stress
10.07,stress
7.04,stress
4.16,stress
1.43,stress
3.97,stress
12.16,stress
19.47,stress
25.81,stress
31.16,stress
35.46,stress
38.71,stress
40.87,stress
41.94,stress
42.05,stress
41.37,stress
40.14,stress
38.61,stress
36.97,stress
35.25,stress
33.41,stress
31.33,stress
28.98,stress
26.44,stress
23.87,stress
21.49,stress
19.36,stress
17.41,stress
15.51,stress
13.57,stress
11.66,stress
9.95,stress
8.69,stress
8.03,stress
7.88,stress
8.0,stress
8.01,stress
7.54,stress
6.34,stress
4.34,stress
1.6,stress
0.69,stress
5.8,stress
9.71,stress
12.5,stress
14.3,stress
15.34,stress
15.9,stress
16.3,stress
16.85,stress
17.77,stress
19.3,stress
21.63,stress
24.83,stress
28.8,stress
33.27,stress
37.76,stress
41.7,stress
44.67,stress
46.43,stress
47.0,stress
46.68,stress
45.84,stress
44.8,stress
43.7,stress
42.47,stress
40.9,stress
38.75,stress
35.89,stress
32.34,stress
28.28,stress
23.93,stress
19.54,stress
15.27,stress
11.28,stress
7.7,stress
4.6,stress
1.99,stress
0.69,stress
4.15,stress
7.35,stress
10.19,stress
12.52,stress
14.19,stress
15.18,stress
15.58,stress
15.64,stress
15.62,stress
15.66,stress
15.81,stress
15.92,stress
15.8,stress
15.24,stress
14.13,stress
12.48,stress
10.47,stress
8.42,stress
6.76,stress
5.91,stress
6.0,stress
